#Frame,AgentID,X,Y,Z,Time,
211,2024,34.6909,-0.126374,11.1241,00:00:42,
211,2025,36.6007,-0.126374,11.0276,00:00:42,
211,2026,42.1646,-0.126374,10.8512,00:00:42,
211,2027,43.2978,-0.126374,11.6672,00:00:42,
211,2030,28.2006,0.656262,13.8848,00:00:42,
211,2031,28.6716,1.72959,16.1678,00:00:42,
211,2032,28.2809,1.42293,15.3649,00:00:42,
211,2034,36.3006,-0.126374,11.8696,00:00:42,
211,2035,28.6316,0.809596,14.1618,00:00:42,
211,2036,28.364,-0.126374,11.6411,00:00:42,
211,2037,28.8814,-0.126374,11.5685,00:00:42,
211,2038,40.0703,-0.126374,11.8071,00:00:42,
211,2039,39.5558,-0.126374,10.7884,00:00:42,
211,2040,28.2695,2.27297,17.664,00:00:42,
211,2041,29.2564,-0.126374,11.1654,00:00:42,
211,2042,28.8537,1.11626,14.8191,00:00:42,
211,2043,28.6707,-0.030396,10.4481,00:00:42,
212,2003,28.5727,-0.13037,9.89208,00:00:42,
212,2004,27.9786,-0.126374,12.1355,00:00:42,
212,2005,28.5542,0.502928,13.5953,00:00:42,
212,2006,30.0862,-0.126374,10.8235,00:00:42,
212,2007,33.9836,-0.126374,11.8785,00:00:42,
212,2010,28.326,0.349596,13.1149,00:00:42,
212,2011,29.0219,-0.126374,10.6995,00:00:42,
212,2012,37.4751,-0.126374,10.8817,00:00:42,
212,2013,35.2814,-0.126374,10.7699,00:00:42,
212,2014,31.7383,-0.126374,11.0287,00:00:42,
212,2017,28.2382,1.88293,16.5215,00:00:42,
212,2018,29.6413,-0.126374,11.0518,00:00:42,
212,2019,41.0982,-0.126374,11.5574,00:00:42,
212,2020,30.9243,-0.126374,10.8506,00:00:42,
212,2021,28.677,-0.580291,8.84406,00:00:42,
212,2022,27.8974,-0.030396,10.4593,00:00:42,
212,2023,28.698,0.196262,12.7157,00:00:42,
212,2024,34.4627,-0.126374,11.0827,00:00:42,
212,2025,36.357,-0.126374,11.0101,00:00:42,
212,2026,41.9209,-0.126374,10.8525,00:00:42,
212,2027,43.0141,-0.126374,11.6747,00:00:42,
212,2030,28.2026,0.656262,13.9615,00:00:42,
212,2031,28.6727,1.72959,16.274,00:00:42,
212,2032,28.2809,1.42293,15.4551,00:00:42,
212,2034,36.0835,-0.126374,11.8822,00:00:42,
212,2035,28.6316,0.809596,14.2554,00:00:42,
212,2036,28.253,-0.126374,11.6761,00:00:42,
212,2037,28.7564,-0.126374,11.6181,00:00:42,
212,2038,39.8479,-0.126374,11.8396,00:00:42,
212,2039,39.2337,-0.126374,10.765,00:00:42,
212,2040,28.2599,2.27297,17.8747,00:00:42,
212,2041,29.1261,-0.126374,11.2133,00:00:42,
212,2042,28.8537,1.11626,14.923,00:00:42,
212,2043,28.6462,-0.030396,10.3787,00:00:42,
213,2003,28.6458,-0.13037,9.77177,00:00:42,
213,2004,27.9642,-0.126374,12.1274,00:00:42,
213,2005,28.5842,0.502928,13.6779,00:00:42,
213,2006,30.028,-0.126374,10.8337,00:00:42,
213,2007,33.7944,-0.126374,11.8505,00:00:42,
213,2010,28.3384,0.349596,13.2014,00:00:42,
213,2011,28.993,-0.030396,10.5643,00:00:42,
213,2012,37.2291,-0.126374,10.9251,00:00:42,
213,2013,35.1063,-0.126374,10.7632,00:00:42,
213,2014,31.4624,-0.126374,11.0144,00:00:42,
213,2017,28.2323,1.88293,16.6161,00:00:42,
213,2018,29.5546,-0.126374,10.9947,00:00:42,
213,2019,40.8465,-0.126374,11.5559,00:00:42,
213,2020,30.6993,-0.126374,10.8486,00:00:42,
213,2021,28.6825,-0.730264,8.64946,00:00:42,
213,2022,27.8974,-0.030396,10.4593,00:00:42,
213,2023,28.6853,0.196262,12.7792,00:00:42,
213,2024,34.2331,-0.126374,11.0384,00:00:42,
213,2025,36.116,-0.126374,10.9806,00:00:42,
213,2026,41.6805,-0.126374,10.8593,00:00:42,
213,2027,42.7285,-0.126374,11.6786,00:00:42,
213,2030,28.2044,0.809596,14.038,00:00:42,
213,2031,28.6734,1.88293,16.3806,00:00:42,
213,2032,28.2809,1.42293,15.5453,00:00:42,
213,2034,35.8665,-0.126374,11.8961,00:00:42,
213,2035,28.6317,0.809596,14.3496,00:00:42,
213,2036,28.1859,-0.126374,11.6793,00:00:42,
213,2037,28.684,-0.126374,11.6647,00:00:42,
213,2038,39.6237,-0.126374,11.8634,00:00:42,
213,2039,38.9034,-0.126374,10.7439,00:00:42,
213,2040,28.2483,2.27297,18.1108,00:00:42,
213,2041,29.0034,-0.126374,11.2801,00:00:42,
213,2042,28.8537,1.2696,15.0271,00:00:42,
213,2043,28.604,-0.030396,10.2595,00:00:42,
214,2003,28.646,-0.280343,9.64848,00:00:42,
214,2004,28.0066,-0.126374,12.186,00:00:42,
214,2005,28.5842,0.656262,13.7648,00:00:42,
214,2006,29.9658,-0.126374,10.8453,00:00:42,
214,2007,33.6056,-0.126374,11.8197,00:00:42,
214,2010,28.3466,0.349596,13.2878,00:00:42,
214,2011,28.9714,-0.030396,10.4518,00:00:42,
214,2012,36.9803,-0.126374,10.9626,00:00:42,
214,2013,34.9545,-0.126374,10.839,00:00:42,
214,2014,31.1826,-0.126374,10.9697,00:00:42,
214,2017,28.2268,2.03626,16.7103,00:00:42,
214,2018,29.4782,-0.126374,10.9556,00:00:42,
214,2019,40.5948,-0.126374,11.5536,00:00:42,
214,2020,30.4903,-0.126374,10.8507,00:00:42,
214,2021,28.6924,-0.730264,8.45504,00:00:42,
214,2022,28.0174,-0.030396,10.4601,00:00:42,
214,2023,28.6853,0.196262,12.7792,00:00:42,
214,2024,34.0039,-0.126374,10.9882,00:00:42,
214,2025,35.8773,-0.126374,10.9418,00:00:42,
214,2026,41.4401,-0.126374,10.8661,00:00:42,
214,2027,42.4407,-0.126374,11.6746,00:00:42,
214,2030,28.206,0.809596,14.1143,00:00:42,
214,2031,28.6747,1.88293,16.4881,00:00:42,
214,2032,28.2809,1.42293,15.6355,00:00:42,
214,2034,35.6495,-0.126374,11.9093,00:00:42,
214,2035,28.6318,0.962929,14.4445,00:00:42,
214,2036,28.0678,-0.126374,11.6824,00:00:42,
214,2037,28.6074,-0.126374,11.7403,00:00:42,
214,2038,39.3986,-0.126374,11.8744,00:00:42,
214,2039,38.5687,-0.126374,10.7439,00:00:42,
214,2040,28.2483,2.27297,18.1108,00:00:42,
214,2041,28.9161,-0.126374,11.347,00:00:42,
214,2042,28.8537,1.2696,15.1311,00:00:42,
214,2043,28.5812,-0.030396,10.1414,00:00:42,
215,2003,28.646,-0.280343,9.51641,00:00:43,
215,2004,28.09,0.042928,12.3573,00:00:43,
215,2005,28.5842,0.656262,13.8557,00:00:43,
215,2006,29.8441,-0.126374,10.8661,00:00:43,
215,2007,33.4177,-0.126374,11.7841,00:00:43,
215,2010,28.3508,0.502928,13.3728,00:00:43,
215,2011,28.9694,-0.030396,10.3169,00:00:43,
215,2012,36.7302,-0.126374,10.9904,00:00:43,
215,2013,34.7651,-0.126374,10.9082,00:00:43,
215,2014,30.9214,-0.126374,10.924,00:00:43,
215,2017,28.2216,2.03626,16.8042,00:00:43,
215,2018,29.3251,-0.126374,10.9556,00:00:43,
215,2019,40.3431,-0.126374,11.5531,00:00:43,
215,2020,30.3438,-0.126374,10.8497,00:00:43,
215,2021,28.705,-0.880238,8.26077,00:00:43,
215,2022,28.1684,-0.030396,10.4811,00:00:43,
215,2023,28.6825,0.196262,12.8064,00:00:43,
215,2024,33.7756,-0.126374,10.93,00:00:43,
215,2025,35.6473,-0.126374,10.9044,00:00:43,
215,2026,41.197,-0.126374,10.872,00:00:43,
215,2027,42.1495,-0.126374,11.6612,00:00:43,
215,2030,28.2073,0.809596,14.1904,00:00:43,
215,2031,28.6763,1.88293,16.5963,00:00:43,
215,2032,28.2809,1.57626,15.7257,00:00:43,
215,2034,35.4322,-0.126374,11.9192,00:00:43,
215,2035,28.6319,0.962929,14.5403,00:00:43,
215,2036,27.9415,-0.126374,11.6844,00:00:43,
215,2037,28.512,-0.126374,11.887,00:00:43,
215,2038,39.1734,-0.126374,11.8848,00:00:43,
215,2039,38.2365,-0.126374,10.7668,00:00:43,
215,2041,28.8282,-0.126374,11.4557,00:00:43,
215,2042,28.8537,1.2696,15.2351,00:00:43,
215,2043,28.5655,-0.13037,10.0223,00:00:43,
216,2003,28.6612,-0.430317,9.38436,00:00:43,
216,2004,28.1297,0.042928,12.4432,00:00:43,
216,2005,28.5868,0.656262,13.9449,00:00:43,
216,2006,29.6574,-0.126374,10.8605,00:00:43,
216,2007,33.2297,-0.126374,11.7489,00:00:43,
216,2010,28.3525,0.502928,13.4554,00:00:43,
216,2011,28.922,-0.030396,10.2479,00:00:43,
216,2012,36.48,-0.126374,11.0061,00:00:43,
216,2013,34.5342,-0.126374,10.9625,00:00:43,
216,2014,30.7193,-0.126374,10.892,00:00:43,
216,2017,28.2167,2.03626,16.8978,00:00:43,
216,2018,29.1659,-0.126374,10.9522,00:00:43,
216,2019,40.0914,-0.126374,11.5568,00:00:43,
216,2020,30.1927,-0.126374,10.8532,00:00:43,
216,2021,28.7202,-1.03021,8.06669,00:00:43,
216,2022,28.296,-0.030396,10.4793,00:00:43,
216,2023,28.6845,0.196262,12.7871,00:00:43,
216,2024,33.547,-0.126374,10.93,00:00:43,
216,2025,35.4314,-0.126374,10.8782,00:00:43,
216,2026,40.9497,-0.126374,10.8719,00:00:43,
216,2027,41.8634,-0.126374,11.6515,00:00:43,
216,2030,28.2058,0.809596,14.2687,00:00:43,
216,2031,28.6779,2.03626,16.7047,00:00:43,
216,2032,28.2809,1.57626,15.8159,00:00:43,
216,2034,35.215,-0.126374,11.9259,00:00:43,
216,2035,28.632,0.962929,14.6367,00:00:43,
216,2036,27.8144,-0.126374,11.6888,00:00:43,
216,2037,28.4405,-0.126374,12.0515,00:00:43,
216,2038,38.9481,-0.126374,11.8919,00:00:43,
216,2039,37.908,-0.126374,10.8082,00:00:43,
216,2041,28.76,-0.126374,11.587,00:00:43,
216,2042,28.8537,1.2696,15.3391,00:00:43,
216,2043,28.5637,-0.13037,9.89907,00:00:43,
217,2003,28.6795,-0.430317,9.2527,00:00:43,
217,2004,28.1652,0.042928,12.5427,00:00:43,
217,2005,28.5909,0.809596,14.0333,00:00:43,
217,2006,29.4925,-0.126374,10.8503,00:00:43,
217,2007,33.0408,-0.126374,11.7191,00:00:43,
217,2010,28.3526,0.502928,13.5277,00:00:43,
217,2011,28.8913,-0.030396,10.207,00:00:43,
217,2012,36.23,-0.126374,11.0161,00:00:43,
217,2013,34.2911,-0.126374,10.9996,00:00:43,
217,2014,30.5522,-0.126374,10.8627,00:00:43,
217,2017,28.2121,2.03626,16.9912,00:00:43,
217,2018,28.9985,-0.126374,10.928,00:00:43,
217,2019,39.8398,-0.126374,11.5606,00:00:43,
217,2020,30.0069,-0.126374,10.8904,00:00:43,
217,2021,28.7361,-1.03021,7.87267,00:00:43,
217,2022,28.3717,-0.030396,10.465,00:00:43,
217,2023,28.6861,0.196262,12.8869,00:00:43,
217,2024,33.3153,-0.126374,10.9188,00:00:43,
217,2025,35.2218,-0.126374,10.8504,00:00:43,
217,2026,40.6986,-0.126374,10.8588,00:00:43,
217,2027,41.5827,-0.126374,11.6458,00:00:43,
217,2030,28.2026,0.809596,14.3483,00:00:43,
217,2031,28.6795,2.03626,16.8137,00:00:43,
217,2032,28.2809,1.57626,15.9061,00:00:43,
217,2034,34.9989,-0.126374,11.9284,00:00:43,
217,2035,28.6321,1.11626,14.7339,00:00:43,
217,2036,27.757,-0.126374,11.6963,00:00:43,
217,2037,28.4247,-0.126374,12.1288,00:00:43,
217,2038,38.7227,-0.126374,11.8974,00:00:43,
217,2039,37.5877,-0.126374,10.8794,00:00:43,
217,2041,28.7231,-0.126374,11.7275,00:00:43,
217,2042,28.8537,1.42293,15.443,00:00:43,
217,2043,28.5905,-0.13037,9.7903,00:00:43,
218,2003,28.6795,-0.430317,9.12,00:00:43,
218,2004,28.2071,0.042928,12.6382,00:00:43,
218,2005,28.5947,0.809596,14.1222,00:00:43,
218,2006,29.331,-0.126374,10.87,00:00:43,
218,2007,32.8506,-0.126374,11.6995,00:00:43,
218,2010,28.3507,0.502928,13.6024,00:00:43,
218,2011,28.8719,-0.030396,10.1612,00:00:43,
218,2012,35.9804,-0.126374,11.0206,00:00:43,
218,2013,34.0442,-0.126374,11.0218,00:00:43,
218,2014,30.3809,-0.126374,10.8627,00:00:43,
218,2017,28.2078,2.1896,17.0842,00:00:43,
218,2018,28.8333,-0.126374,10.9177,00:00:43,
218,2019,39.5881,-0.126374,11.5633,00:00:43,
218,2020,29.8251,-0.126374,10.927,00:00:43,
218,2021,28.7361,-1.18018,7.67855,00:00:43,
218,2022,28.3717,-0.030396,10.465,00:00:43,
218,2023,28.6864,0.196262,12.9892,00:00:43,
218,2024,33.0888,-0.126374,10.8905,00:00:43,
218,2025,35.016,-0.126374,10.836,00:00:43,
218,2026,40.4451,-0.126374,10.8368,00:00:43,
218,2027,41.3077,-0.126374,11.6423,00:00:43,
218,2030,28.1994,0.962929,14.4283,00:00:43,
218,2031,28.6813,2.03626,16.9234,00:00:43,
218,2032,28.2809,1.57626,15.9963,00:00:43,
218,2034,34.7835,-0.126374,11.9174,00:00:43,
218,2035,28.6322,1.11626,14.832,00:00:43,
218,2036,27.757,-0.126374,11.6963,00:00:43,
218,2037,28.4096,-0.126374,12.2162,00:00:43,
218,2038,38.4973,-0.126374,11.9003,00:00:43,
218,2039,37.2679,-0.126374,10.9483,00:00:43,
218,2041,28.7176,-0.126374,11.8223,00:00:43,
218,2042,28.8537,1.42293,15.5468,00:00:43,
218,2043,28.5905,-0.280343,9.6757,00:00:43,
219,2003,28.693,-0.580291,8.98776,00:00:43,
219,2004,28.2383,0.196262,12.7386,00:00:43,
219,2005,28.5983,0.809596,14.2119,00:00:43,
219,2006,29.2221,-0.126374,10.9019,00:00:43,
219,2007,32.6596,-0.126374,11.6881,00:00:43,
219,2010,28.3468,0.502928,13.6874,00:00:43,
219,2011,28.8474,-0.13037,10.0805,00:00:43,
219,2012,35.7317,-0.126374,11.0196,00:00:43,
219,2013,33.7934,-0.126374,11.033,00:00:43,
219,2014,30.2353,-0.126374,10.8654,00:00:43,
219,2017,28.2034,2.1896,17.177,00:00:43,
219,2018,28.7221,-0.126374,10.9004,00:00:43,
219,2019,39.3364,-0.126374,11.5667,00:00:43,
219,2020,29.679,-0.126374,10.9693,00:00:43,
219,2021,28.7373,-1.18018,7.48388,00:00:43,
219,2022,28.3826,-0.030396,10.3455,00:00:43,
219,2023,28.6806,0.349596,13.0662,00:00:43,
219,2024,32.8668,-0.126374,10.8577,00:00:43,
219,2025,34.8009,-0.126374,10.8212,00:00:43,
219,2026,40.1891,-0.126374,10.8122,00:00:43,
219,2027,41.0352,-0.126374,11.6385,00:00:43,
219,2030,28.1962,0.962929,14.509,00:00:43,
219,2031,28.6823,2.1896,17.0333,00:00:43,
219,2032,28.2809,1.72959,16.0865,00:00:43,
219,2034,34.5681,-0.126374,11.8993,00:00:43,
219,2035,28.6324,1.11626,14.9311,00:00:43,
219,2036,27.813,-0.126374,11.6925,00:00:43,
219,2037,28.3992,0.042928,12.2864,00:00:43,
219,2038,38.2754,-0.126374,11.889,00:00:43,
219,2039,36.9474,-0.126374,11.0122,00:00:43,
219,2041,28.7185,-0.126374,11.9016,00:00:43,
219,2042,28.8537,1.42293,15.6505,00:00:43,
219,2043,28.5905,-0.280343,9.55783,00:00:43,
220,2003,28.7084,-0.580291,8.85573,00:00:44,
220,2004,28.2592,0.196262,12.8407,00:00:44,
220,2005,28.6019,0.809596,14.3024,00:00:44,
220,2006,29.0581,-0.126374,10.9544,00:00:44,
220,2007,32.4685,-0.126374,11.6803,00:00:44,
220,2010,28.3409,0.656262,13.7785,00:00:44,
220,2011,28.8221,-0.13037,9.97291,00:00:44,
220,2012,35.484,-0.126374,11.0151,00:00:44,
220,2013,33.5406,-0.126374,11.0397,00:00:44,
220,2014,30.099,-0.126374,10.8687,00:00:44,
220,2017,28.1969,2.1896,17.2692,00:00:44,
220,2018,28.5695,-0.126374,10.8585,00:00:44,
220,2019,39.0862,-0.126374,11.5714,00:00:44,
220,2020,29.5571,-0.126374,10.9862,00:00:44,
220,2021,28.7396,-1.33016,7.28922,00:00:44,
220,2022,28.3716,-0.030396,10.2126,00:00:44,
220,2023,28.6772,0.349596,13.1667,00:00:44,
220,2024,32.6459,-0.126374,10.8577,00:00:44,
220,2025,34.573,-0.126374,10.844,00:00:44,
220,2026,39.9301,-0.126374,10.7853,00:00:44,
220,2027,40.7646,-0.126374,11.6368,00:00:44,
220,2030,28.1928,0.962929,14.5898,00:00:44,
220,2031,28.681,2.1896,17.1439,00:00:44,
220,2032,28.2809,1.72959,16.1767,00:00:44,
220,2034,34.352,-0.126374,11.8742,00:00:44,
220,2035,28.6325,1.2696,15.0318,00:00:44,
220,2036,27.8516,-0.126374,11.7007,00:00:44,
220,2037,28.3915,0.042928,12.3585,00:00:44,
220,2038,38.0504,-0.126374,11.8763,00:00:44,
220,2039,36.6295,-0.126374,11.0649,00:00:44,
220,2041,28.7268,-0.126374,11.9818,00:00:44,
220,2042,28.8537,1.57626,15.7541,00:00:44,
220,2043,28.5963,-0.280343,9.44007,00:00:44,
221,2003,28.7247,-0.730264,8.72381,00:00:44,
221,2004,28.2707,0.196262,12.9332,00:00:44,
221,2005,28.6055,0.962929,14.3935,00:00:44,
221,2006,28.9089,-0.126374,11.0442,00:00:44,
221,2007,32.2774,-0.126374,11.6752,00:00:44,
221,2010,28.3346,0.656262,13.8688,00:00:44,
221,2011,28.8117,-0.13037,9.83473,00:00:44,
221,2012,35.237,-0.126374,11.0028,00:00:44,
221,2013,33.2885,-0.126374,11.047,00:00:44,
221,2014,29.9657,-0.126374,10.8812,00:00:44,
221,2017,28.1914,2.29293,17.3615,00:00:44,
221,2018,28.3981,-0.126374,10.8058,00:00:44,
221,2019,38.8391,-0.126374,11.5764,00:00:44,
221,2020,29.4079,-0.126374,11.0133,00:00:44,
221,2021,28.7429,-1.48013,7.09457,00:00:44,
221,2022,28.4187,-0.030396,10.1438,00:00:44,
221,2023,28.6714,0.349596,13.2674,00:00:44,
221,2024,32.4263,-0.126374,10.8552,00:00:44,
221,2025,34.3458,-0.126374,10.862,00:00:44,
221,2026,39.6683,-0.126374,10.7578,00:00:44,
221,2027,40.4954,-0.126374,11.6379,00:00:44,
221,2030,28.1894,0.962929,14.6708,00:00:44,
221,2031,28.6798,2.1896,17.2544,00:00:44,
221,2032,28.2809,1.72959,16.2669,00:00:44,
221,2034,34.1359,-0.126374,11.8498,00:00:44,
221,2035,28.6326,1.2696,15.1334,00:00:44,
221,2036,27.9458,-0.126374,11.7063,00:00:44,
221,2037,28.3692,0.042928,12.443,00:00:44,
221,2038,37.8256,-0.126374,11.8594,00:00:44,
221,2039,36.3175,-0.126374,11.1052,00:00:44,
221,2041,28.7512,-0.126374,12.0474,00:00:44,
221,2042,28.8537,1.57626,15.8574,00:00:44,
221,2043,28.602,-0.430317,9.3223,00:00:44,
222,2003,28.7379,-0.730264,8.59156,00:00:44,
222,2004,28.2786,0.196262,13.0249,00:00:44,
222,2005,28.6092,0.962929,14.4852,00:00:44,
222,2006,28.7661,-0.126374,11.1702,00:00:44,
222,2007,32.0863,-0.126374,11.6663,00:00:44,
222,2010,28.3283,0.656262,13.9585,00:00:44,
222,2011,28.8154,-0.280343,9.6913,00:00:44,
222,2012,34.9896,-0.126374,10.9862,00:00:44,
222,2013,33.0396,-0.126374,11.0587,00:00:44,
222,2014,29.8352,-0.126374,10.9014,00:00:44,
222,2017,28.1897,2.29293,17.4532,00:00:44,
222,2018,28.2256,-0.126374,10.7232,00:00:44,
222,2019,38.596,-0.126374,11.5811,00:00:44,
222,2020,29.249,-0.126374,11.0302,00:00:44,
222,2021,28.7472,-1.48013,6.89994,00:00:44,
222,2022,28.4747,-0.13037,10.0573,00:00:44,
222,2023,28.6659,0.502928,13.3683,00:00:44,
222,2024,32.2068,-0.126374,10.8527,00:00:44,
222,2025,34.1207,-0.126374,10.8764,00:00:44,
222,2026,39.4043,-0.126374,10.7578,00:00:44,
222,2027,40.227,-0.126374,11.6424,00:00:44,
222,2030,28.1862,1.11626,14.7519,00:00:44,
222,2031,28.682,2.29293,17.3657,00:00:44,
222,2032,28.2809,1.72959,16.357,00:00:44,
222,2034,33.9197,-0.126374,11.8259,00:00:44,
222,2035,28.6334,1.2696,15.2359,00:00:44,
222,2036,28.0352,-0.126374,11.7346,00:00:44,
222,2037,28.3514,0.042928,12.5303,00:00:44,
222,2038,37.6011,-0.126374,11.8386,00:00:44,
222,2039,36.0132,-0.126374,11.1323,00:00:44,
222,2041,28.7919,-0.126374,12.1051,00:00:44,
222,2042,28.8537,1.57626,15.9606,00:00:44,
222,2043,28.602,-0.430317,9.20445,00:00:44,
223,2003,28.75,-0.730264,8.45919,00:00:44,
223,2004,28.283,0.349596,13.1173,00:00:44,
223,2005,28.6128,0.962929,14.5777,00:00:44,
223,2006,28.6418,-0.126374,11.3033,00:00:44,
223,2007,31.899,-0.126374,11.6276,00:00:44,
223,2010,28.3226,0.809596,14.0478,00:00:44,
223,2011,28.821,-0.280343,9.54994,00:00:44,
223,2012,34.7414,-0.126374,10.964,00:00:44,
223,2013,32.7937,-0.126374,11.0792,00:00:44,
223,2014,29.685,-0.126374,10.9315,00:00:44,
223,2017,28.1405,2.27297,17.6473,00:00:44,
223,2018,28.0584,-0.126374,10.6055,00:00:44,
223,2019,38.3571,-0.126374,11.5859,00:00:44,
223,2020,29.0564,-0.126374,11.019,00:00:44,
223,2021,28.7522,-1.63011,6.70533,00:00:44,
223,2022,28.5457,-0.13037,9.96735,00:00:44,
223,2023,28.6579,0.502928,13.4691,00:00:44,
223,2024,31.9894,-0.126374,10.8434,00:00:44,
223,2025,33.8992,-0.126374,10.885,00:00:44,
223,2026,39.1407,-0.126374,10.7559,00:00:44,
223,2027,39.9592,-0.126374,11.6496,00:00:44,
223,2030,28.1831,1.11626,14.8333,00:00:44,
223,2031,28.6803,2.29293,17.452,00:00:44,
223,2032,28.2809,1.88293,16.4472,00:00:44,
223,2034,33.709,-0.126374,11.8047,00:00:44,
223,2035,28.6334,1.2696,15.3393,00:00:44,
223,2036,28.1228,-0.126374,11.7879,00:00:44,
223,2037,28.3366,0.042928,12.6202,00:00:44,
223,2038,37.3765,-0.126374,11.8193,00:00:44,
223,2039,35.7181,-0.126374,11.1442,00:00:44,
223,2041,28.8755,-0.126374,12.1817,00:00:44,
223,2042,28.8537,1.72959,16.0635,00:00:44,
223,2043,28.5913,-0.580291,9.08703,00:00:44,
224,2003,28.75,-0.880238,8.32643,00:00:44,
224,2004,28.2901,0.349596,13.2051,00:00:44,
224,2005,28.6165,0.962929,14.671,00:00:44,
224,2006,28.545,-0.126374,11.405,00:00:44,
224,2007,31.713,-0.126374,11.5831,00:00:44,
224,2010,28.3226,0.809596,14.1367,00:00:44,
224,2011,28.823,-0.430317,9.42049,00:00:44,
224,2012,34.4979,-0.126374,10.9379,00:00:44,
224,2013,32.5549,-0.126374,11.1132,00:00:44,
224,2014,29.5325,-0.126374,10.962,00:00:44,
224,2017,28.1027,2.27297,17.8584,00:00:44,
224,2018,27.8681,-0.030396,10.4576,00:00:44,
224,2019,38.1223,-0.126374,11.5887,00:00:44,
224,2020,28.8507,-0.126374,10.9712,00:00:44,
224,2021,28.7583,-1.63011,6.51075,00:00:44,
224,2022,28.6084,-0.13037,9.88399,00:00:44,
224,2023,28.6516,0.502928,13.5707,00:00:44,
224,2024,31.7718,-0.126374,10.8195,00:00:44,
224,2025,33.6816,-0.126374,10.8892,00:00:44,
224,2026,38.8776,-0.126374,10.7515,00:00:44,
224,2027,39.6919,-0.126374,11.6536,00:00:44,
224,2030,28.1801,1.11626,14.915,00:00:44,
224,2031,28.7284,2.27297,17.6491,00:00:44,
224,2032,28.2809,1.88293,16.5374,00:00:44,
224,2034,33.4986,-0.126374,11.7676,00:00:44,
224,2035,28.6334,1.42293,15.4436,00:00:44,
224,2036,28.1898,-0.126374,11.8544,00:00:44,
224,2037,28.3545,0.196262,12.7093,00:00:44,
224,2038,37.1517,-0.126374,11.8034,00:00:44,
224,2039,35.4329,-0.126374,11.1505,00:00:44,
224,2041,28.9805,-0.126374,12.3231,00:00:44,
224,2042,28.8537,1.72959,16.1662,00:00:44,
224,2043,28.5708,-0.580291,8.97093,00:00:44,
225,2003,28.7523,-0.880238,8.19352,00:00:45,
225,2004,28.296,0.349596,13.2929,00:00:45,
225,2005,28.6201,1.11626,14.765,00:00:45,
225,2006,28.4957,-0.126374,11.4712,00:00:45,
225,2007,31.5248,-0.126374,11.5492,00:00:45,
225,2010,28.3226,0.809596,14.2252,00:00:45,
225,2011,28.8271,-0.430317,9.29152,00:00:45,
225,2012,34.2589,-0.126374,10.9053,00:00:45,
225,2013,32.3267,-0.126374,11.1544,00:00:45,
225,2014,29.3802,-0.126374,10.9912,00:00:45,
225,2017,28.0951,2.27297,18.0726,00:00:45,
225,2018,27.7726,-0.030396,10.3735,00:00:45,
225,2019,37.8912,-0.126374,11.5957,00:00:45,
225,2020,28.656,-0.126374,10.8923,00:00:45,
225,2021,28.7651,-1.78008,6.31619,00:00:45,
225,2022,28.6537,-0.13037,9.83193,00:00:45,
225,2023,28.6461,0.502928,13.6719,00:00:45,
225,2024,31.5664,-0.126374,10.7942,00:00:45,
225,2025,33.4673,-0.126374,10.8918,00:00:45,
225,2026,38.6172,-0.126374,10.754,00:00:45,
225,2027,39.4249,-0.126374,11.659,00:00:45,
225,2030,28.1772,1.11626,14.9971,00:00:45,
225,2031,28.8307,2.27297,17.8739,00:00:45,
225,2032,28.2809,1.88293,16.6276,00:00:45,
225,2034,33.2855,-0.126374,11.7238,00:00:45,
225,2035,28.6334,1.42293,15.5488,00:00:45,
225,2036,28.26,-0.126374,11.9693,00:00:45,
225,2037,28.3715,0.196262,12.7943,00:00:45,
225,2038,36.9265,-0.126374,11.7938,00:00:45,
225,2039,35.1581,-0.126374,11.1507,00:00:45,
225,2041,29.1412,0.042928,12.4918,00:00:45,
225,2042,28.8537,1.72959,16.2685,00:00:45,
225,2043,28.5686,-0.580291,8.85305,00:00:45,
226,2003,28.7557,-1.03021,8.06064,00:00:45,
226,2004,28.3017,0.502928,13.3807,00:00:45,
226,2005,28.6238,1.11626,14.8597,00:00:45,
226,2006,28.4433,-0.126374,11.6014,00:00:45,
226,2007,31.3441,-0.126374,11.4863,00:00:45,
226,2010,28.3226,0.809596,14.3133,00:00:45,
226,2011,28.834,-0.430317,9.16223,00:00:45,
226,2012,34.0252,-0.126374,10.8764,00:00:45,
226,2013,32.1086,-0.126374,11.2112,00:00:45,
226,2014,29.1979,-0.126374,11.0093,00:00:45,
226,2017,28.0951,2.27297,18.0726,00:00:45,
226,2018,27.7494,-0.030396,10.3441,00:00:45,
226,2019,37.6631,-0.126374,11.6074,00:00:45,
226,2020,28.4824,-0.126374,10.7893,00:00:45,
226,2021,28.7726,-1.78008,6.12166,00:00:45,
226,2022,28.6934,-0.13037,9.79704,00:00:45,
226,2023,28.641,0.656262,13.773,00:00:45,
226,2024,31.3544,-0.126374,10.7681,00:00:45,
226,2025,33.2571,-0.126374,10.891,00:00:45,
226,2026,38.3591,-0.126374,10.7637,00:00:45,
226,2027,39.1598,-0.126374,11.6662,00:00:45,
226,2030,28.1738,1.2696,15.0776,00:00:45,
226,2031,28.9117,2.27297,18.1108,00:00:45,
226,2032,28.2809,2.03626,16.7178,00:00:45,
226,2034,33.0715,-0.126374,11.685,00:00:45,
226,2035,28.6334,1.42293,15.6549,00:00:45,
